batter_pool,batter_name,batter_id,batter_season,pitcher_pool,pitcher_name,pitcher_id,pitcher_season,n_pa,k_pct,bb_pct,hr_pct,avg,obp,slg,babip,matchup_seed
Moonshot,Roger Maris,marisro01,1961,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.2001,0.1143,0.0303,0.228,0.327,0.366,0.263,2988316584
Moonshot,Roger Maris,marisro01,1961,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.2312,0.1269,0.0258,0.173,0.289,0.276,0.204,2762073792
Moonshot,Roger Maris,marisro01,1961,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.2238,0.1217,0.03,0.222,0.326,0.357,0.264,1333537845
Moonshot,Roger Maris,marisro01,1961,Control,Babe Adams,adamsba01,1920,10000,0.2249,0.0525,0.0329,0.229,0.276,0.363,0.268,2343133059
Moonshot,Roger Maris,marisro01,1961,Control,Harry Salmon,salmoha01,1929,10000,0.2621,0.0541,0.0305,0.215,0.266,0.343,0.266,3878445185
Moonshot,Roger Maris,marisro01,1961,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2414,0.1331,0.0291,0.219,0.333,0.352,0.271,2292270079
Moonshot,Roger Maris,marisro01,1961,Control,Red Lucas,lucasre01,1933,10000,0.1791,0.0505,0.0386,0.256,0.302,0.419,0.279,3272067692
Moonshot,Roger Maris,marisro01,1961,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.2615,0.1311,0.0272,0.192,0.308,0.308,0.242,3216849128
Moonshot,Roger Maris,marisro01,1961,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.2507,0.1195,0.0278,0.211,0.314,0.335,0.263,2761531114
Moonshot,Roger Maris,marisro01,1961,K-Kings,Bob Feller,fellebo01,1946,10000,0.2792,0.1046,0.0256,0.182,0.275,0.286,0.234,1658509348
Moonshot,Roger Maris,marisro01,1961,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.233,0.1346,0.0302,0.203,0.321,0.331,0.243,2364419932
Moonshot,Roger Maris,marisro01,1961,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.2342,0.127,0.0264,0.178,0.29,0.284,0.211,3964989636
Moonshot,Roger Maris,marisro01,1961,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.2357,0.1271,0.0273,0.212,0.322,0.333,0.259,1338365399
Moonshot,Roger Maris,marisro01,1961,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.2432,0.0815,0.029,0.214,0.286,0.336,0.259,1484468387
Moonshot,Roger Maris,marisro01,1961,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.2497,0.1157,0.027,0.17,0.276,0.279,0.204,2661839032
Moonshot,Roger Maris,marisro01,1961,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.2576,0.1122,0.0286,0.188,0.29,0.309,0.231,1675852670
Moonshot,Roger Maris,marisro01,1961,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.2557,0.1255,0.0265,0.171,0.286,0.278,0.209,1029890167
Moonshot,Roger Maris,marisro01,1961,Control,Dennis Eckersley,eckerde01,1985,10000,0.2156,0.052,0.0352,0.238,0.284,0.382,0.274,4178341706
Moonshot,Roger Maris,marisro01,1961,Control,Bret Saberhagen,saberbr01,1994,10000,0.2267,0.0494,0.036,0.217,0.264,0.354,0.248,2980270326
Moonshot,Roger Maris,marisro01,1961,K-Kings,Curt Schilling,schilcu01,1997,10000,0.2569,0.0804,0.0293,0.21,0.281,0.335,0.26,952235269
Moonshot,Roger Maris,marisro01,1961,K-Kings,Pedro Martinez,martipe02,1999,10000,0.2695,0.0696,0.0267,0.167,0.233,0.265,0.204,565448549
Moonshot,Roger Maris,marisro01,1961,K-Kings,Randy Johnson,johnsra05,2001,10000,0.257,0.0914,0.0293,0.204,0.285,0.322,0.251,3720143797
Moonshot,Roger Maris,marisro01,1961,Control,Jon Lieber,liebejo01,2004,10000,0.1921,0.0538,0.0369,0.242,0.289,0.392,0.268,3586517510
Moonshot,Roger Maris,marisro01,1961,Control,Carlos Silva,silvaca01,2005,10000,0.1729,0.0503,0.0416,0.271,0.315,0.438,0.293,570664637
Moonshot,Roger Maris,marisro01,1961,Control,Cliff Lee,leecl02,2010,10000,0.223,0.054,0.0319,0.219,0.269,0.349,0.255,3223285876
Moonshot,Roger Maris,marisro01,1961,Control,Phil Hughes,hugheph01,2014,10000,0.2127,0.0518,0.0336,0.228,0.275,0.368,0.261,876806593
Moonshot,Roger Maris,marisro01,1961,K-Kings,Gerrit Cole,colege01,2019,10000,0.2459,0.0862,0.026,0.224,0.297,0.337,0.279,29686976
Moonshot,Roger Maris,marisro01,1961,Control,George Kirby,kirbyge01,2023,10000,0.2116,0.0502,0.0322,0.231,0.276,0.367,0.266,3067204115
Moonshot,Mark McGwire,mcgwima01,1998,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2674,0.1238,0.0316,0.208,0.314,0.34,0.262,943079939
Moonshot,Mark McGwire,mcgwima01,1998,Control,Bill Burns,burnsbi01,1908,10000,0.2081,0.0943,0.0476,0.264,0.342,0.46,0.296,369010989
Moonshot,Mark McGwire,mcgwima01,1998,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2602,0.1101,0.0323,0.169,0.269,0.292,0.199,2177533538
Moonshot,Mark McGwire,mcgwima01,1998,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.2147,0.1425,0.047,0.253,0.369,0.457,0.286,3598985209
Moonshot,Mark McGwire,mcgwima01,1998,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.2301,0.1561,0.0357,0.19,0.327,0.335,0.216,971749263
Moonshot,Mark McGwire,mcgwima01,1998,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.2358,0.148,0.0348,0.23,0.352,0.384,0.278,4084559243
Moonshot,Mark McGwire,mcgwima01,1998,Control,Babe Adams,adamsba01,1920,10000,0.2309,0.0767,0.0424,0.243,0.308,0.415,0.281,2264326161
Moonshot,Mark McGwire,mcgwima01,1998,Control,Harry Salmon,salmoha01,1929,10000,0.2752,0.08,0.034,0.215,0.285,0.351,0.268,1715850395
Moonshot,Mark McGwire,mcgwima01,1998,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2604,0.1587,0.0325,0.216,0.35,0.363,0.274,318629222
Moonshot,Mark McGwire,mcgwima01,1998,Control,Red Lucas,lucasre01,1933,10000,0.1875,0.0767,0.0645,0.295,0.356,0.553,0.311,1907883052
Moonshot,Mark McGwire,mcgwima01,1998,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.2786,0.1488,0.0285,0.183,0.315,0.303,0.236,3698042263
Moonshot,Mark McGwire,mcgwima01,1998,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.2621,0.1377,0.0315,0.216,0.335,0.359,0.274,1912101448
Moonshot,Mark McGwire,mcgwima01,1998,K-Kings,Bob Feller,fellebo01,1946,10000,0.2894,0.1309,0.0302,0.18,0.295,0.302,0.231,4188519936
Moonshot,Mark McGwire,mcgwima01,1998,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.2495,0.1558,0.0291,0.206,0.339,0.334,0.257,106780345
Moonshot,Mark McGwire,mcgwima01,1998,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.2421,0.1536,0.0319,0.18,0.316,0.308,0.211,3672139247
Moonshot,Mark McGwire,mcgwima01,1998,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.2494,0.1516,0.032,0.219,0.348,0.36,0.273,3156059548
Moonshot,Mark McGwire,mcgwima01,1998,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.2522,0.1089,0.0353,0.223,0.315,0.368,0.272,2676345754
Moonshot,Mark McGwire,mcgwima01,1998,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.2576,0.1451,0.031,0.185,0.314,0.308,0.225,1198342837
Moonshot,Mark McGwire,mcgwima01,1998,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.2662,0.1381,0.0315,0.195,0.315,0.326,0.243,3962073495
Moonshot,Mark McGwire,mcgwima01,1998,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.2607,0.1578,0.0315,0.173,0.314,0.304,0.208,3944503529
Moonshot,Mark McGwire,mcgwima01,1998,Control,Dennis Eckersley,eckerde01,1985,10000,0.2362,0.0778,0.0422,0.243,0.309,0.414,0.283,9011437
Moonshot,Mark McGwire,mcgwima01,1998,Control,Bret Saberhagen,saberbr01,1994,10000,0.237,0.0799,0.0382,0.224,0.294,0.377,0.261,3539050209
Moonshot,Mark McGwire,mcgwima01,1998,K-Kings,Curt Schilling,schilcu01,1997,10000,0.2602,0.1081,0.0299,0.215,0.308,0.342,0.269,2295379894
Moonshot,Mark McGwire,mcgwima01,1998,K-Kings,Pedro Martinez,martipe02,1999,10000,0.2698,0.0961,0.0322,0.175,0.264,0.298,0.211,2237593211
Moonshot,Mark McGwire,mcgwima01,1998,K-Kings,Randy Johnson,johnsra05,2001,10000,0.27,0.1228,0.0305,0.198,0.306,0.326,0.249,1366573043
Moonshot,Mark McGwire,mcgwima01,1998,Control,Jon Lieber,liebejo01,2004,10000,0.2057,0.0798,0.0502,0.269,0.334,0.475,0.297,218447528
Moonshot,Mark McGwire,mcgwima01,1998,Control,Carlos Silva,silvaca01,2005,10000,0.1821,0.0819,0.0651,0.303,0.367,0.564,0.317,3868842077
Moonshot,Mark McGwire,mcgwima01,1998,Control,Cliff Lee,leecl02,2010,10000,0.2287,0.0797,0.0412,0.236,0.304,0.398,0.271,769026447
Moonshot,Mark McGwire,mcgwima01,1998,Control,Phil Hughes,hugheph01,2014,10000,0.22,0.0772,0.0458,0.242,0.308,0.423,0.271,1666931851
Moonshot,Mark McGwire,mcgwima01,1998,K-Kings,Gerrit Cole,colege01,2019,10000,0.2574,0.106,0.0338,0.223,0.313,0.365,0.276,1127186439
Moonshot,Mark McGwire,mcgwima01,1998,Control,George Kirby,kirbyge01,2023,10000,0.2145,0.0824,0.0484,0.258,0.327,0.454,0.288,706662239
Moonshot,Sammy Sosa,sosasa01,1998,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2571,0.0884,0.0381,0.226,0.302,0.38,0.273,683226854
Moonshot,Sammy Sosa,sosasa01,1998,Control,Bill Burns,burnsbi01,1908,10000,0.2042,0.0536,0.0683,0.297,0.341,0.566,0.315,1741264144
Moonshot,Sammy Sosa,sosasa01,1998,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2541,0.0744,0.0364,0.183,0.254,0.316,0.211,3867765424
Moonshot,Sammy Sosa,sosasa01,1998,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.2015,0.1102,0.0602,0.291,0.378,0.538,0.317,1163106775
Moonshot,Sammy Sosa,sosasa01,1998,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.2244,0.1102,0.0479,0.218,0.314,0.4,0.237,453194289
Moonshot,Sammy Sosa,sosasa01,1998,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.2244,0.1106,0.0511,0.256,0.348,0.467,0.288,1726987251
Moonshot,Sammy Sosa,sosasa01,1998,Control,Babe Adams,adamsba01,1920,10000,0.2194,0.0399,0.0557,0.269,0.304,0.484,0.297,3647400282
Moonshot,Sammy Sosa,sosasa01,1998,Control,Harry Salmon,salmoha01,1929,10000,0.2683,0.0434,0.0362,0.222,0.262,0.362,0.271,4129910464
Moonshot,Sammy Sosa,sosasa01,1998,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2476,0.1216,0.0405,0.238,0.341,0.405,0.286,3096081461
Moonshot,Sammy Sosa,sosasa01,1998,Control,Red Lucas,lucasre01,1933,10000,0.1801,0.0447,0.0872,0.331,0.368,0.663,0.333,3125894346
Moonshot,Sammy Sosa,sosasa01,1998,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.2699,0.1173,0.0305,0.194,0.298,0.319,0.243,2830983313
Moonshot,Sammy Sosa,sosasa01,1998,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.2461,0.1067,0.0382,0.234,0.325,0.393,0.281,1501325155
Moonshot,Sammy Sosa,sosasa01,1998,K-Kings,Bob Feller,fellebo01,1946,10000,0.2706,0.0925,0.0338,0.196,0.278,0.324,0.24,924443259
Moonshot,Sammy Sosa,sosasa01,1998,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.236,0.1197,0.0398,0.227,0.329,0.389,0.265,1312423110
Moonshot,Sammy Sosa,sosasa01,1998,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.2426,0.1106,0.0403,0.204,0.302,0.356,0.233,2974714497
Moonshot,Sammy Sosa,sosasa01,1998,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.2407,0.1142,0.041,0.233,0.329,0.399,0.274,1144259936
Moonshot,Sammy Sosa,sosasa01,1998,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.2503,0.0721,0.0411,0.236,0.301,0.4,0.281,1184147062
Moonshot,Sammy Sosa,sosasa01,1998,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.2548,0.1042,0.0408,0.201,0.293,0.353,0.232,2566563787
Moonshot,Sammy Sosa,sosasa01,1998,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.2528,0.1072,0.0377,0.215,0.308,0.364,0.257,1782083655
Moonshot,Sammy Sosa,sosasa01,1998,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.2563,0.1193,0.0361,0.189,0.296,0.328,0.222,1983489919
Moonshot,Sammy Sosa,sosasa01,1998,Control,Dennis Eckersley,eckerde01,1985,10000,0.2262,0.0442,0.055,0.269,0.31,0.478,0.3,4136271384
Moonshot,Sammy Sosa,sosasa01,1998,Control,Bret Saberhagen,saberbr01,1994,10000,0.2269,0.0427,0.0521,0.249,0.29,0.447,0.275,516828682
Moonshot,Sammy Sosa,sosasa01,1998,K-Kings,Curt Schilling,schilcu01,1997,10000,0.2469,0.0736,0.0455,0.234,0.299,0.411,0.271,3878759464
Moonshot,Sammy Sosa,sosasa01,1998,K-Kings,Pedro Martinez,martipe02,1999,10000,0.264,0.0588,0.0366,0.178,0.234,0.309,0.205,4163837686
Moonshot,Sammy Sosa,sosasa01,1998,K-Kings,Randy Johnson,johnsra05,2001,10000,0.2581,0.0844,0.0378,0.208,0.284,0.354,0.248,172420186
Moonshot,Sammy Sosa,sosasa01,1998,Control,Jon Lieber,liebejo01,2004,10000,0.1953,0.0421,0.0693,0.299,0.335,0.569,0.313,1078992627
Moonshot,Sammy Sosa,sosasa01,1998,Control,Carlos Silva,silvaca01,2005,10000,0.1689,0.0439,0.088,0.338,0.374,0.672,0.336,3057196948
Moonshot,Sammy Sosa,sosasa01,1998,Control,Cliff Lee,leecl02,2010,10000,0.2217,0.0403,0.054,0.264,0.301,0.467,0.292,250492527
Moonshot,Sammy Sosa,sosasa01,1998,Control,Phil Hughes,hugheph01,2014,10000,0.2151,0.0431,0.0559,0.269,0.308,0.482,0.295,3153675858
Moonshot,Sammy Sosa,sosasa01,1998,K-Kings,Gerrit Cole,colege01,2019,10000,0.246,0.0692,0.0411,0.246,0.307,0.405,0.292,3031609786
Moonshot,Sammy Sosa,sosasa01,1998,Control,George Kirby,kirbyge01,2023,10000,0.2053,0.0453,0.0638,0.29,0.33,0.535,0.311,11931015
Gap-King,Todd Helton,heltoto01,2000,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2084,0.103,0.0949,0.337,0.411,0.726,0.35,2651765970
Gap-King,Todd Helton,heltoto01,2000,Control,Bill Burns,burnsbi01,1908,10000,0.1434,0.0667,0.1219,0.404,0.45,0.89,0.382,3011386899
Gap-King,Todd Helton,heltoto01,2000,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2043,0.088,0.0974,0.32,0.386,0.703,0.318,992383115
Gap-King,Todd Helton,heltoto01,2000,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.1422,0.1248,0.1162,0.413,0.494,0.913,0.398,2032031955
Gap-King,Todd Helton,heltoto01,2000,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.177,0.1294,0.1083,0.353,0.445,0.801,0.34,1054219146
Gap-King,Todd Helton,heltoto01,2000,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.183,0.1206,0.1014,0.373,0.457,0.797,0.381,605171656
Gap-King,Todd Helton,heltoto01,2000,Control,Babe Adams,adamsba01,1920,10000,0.1788,0.0536,0.1121,0.381,0.419,0.828,0.379,2251634250
Gap-King,Todd Helton,heltoto01,2000,Control,Harry Salmon,salmoha01,1929,10000,0.2209,0.0541,0.0931,0.327,0.37,0.694,0.342,3587483483
Gap-King,Todd Helton,heltoto01,2000,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2037,0.1313,0.0856,0.342,0.438,0.717,0.366,3202204292
Gap-King,Todd Helton,heltoto01,2000,Control,Red Lucas,lucasre01,1933,10000,0.1103,0.0551,0.1281,0.436,0.473,0.951,0.402,2633499216
Gap-King,Todd Helton,heltoto01,2000,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.2232,0.1271,0.0833,0.322,0.415,0.67,0.349,1389403588
Gap-King,Todd Helton,heltoto01,2000,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.2056,0.1258,0.0932,0.344,0.435,0.734,0.361,255544525
Gap-King,Todd Helton,heltoto01,2000,K-Kings,Bob Feller,fellebo01,1946,10000,0.2212,0.1071,0.089,0.314,0.395,0.675,0.329,1268207354
Gap-King,Todd Helton,heltoto01,2000,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.1845,0.1317,0.0972,0.355,0.448,0.77,0.36,2968307656
Gap-King,Todd Helton,heltoto01,2000,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.1844,0.1276,0.0995,0.336,0.429,0.748,0.329,894857935
Gap-King,Todd Helton,heltoto01,2000,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.1867,0.1277,0.0972,0.361,0.45,0.78,0.371,3147290997
Gap-King,Todd Helton,heltoto01,2000,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.1967,0.0847,0.1047,0.361,0.421,0.775,0.368,4192226168
Gap-King,Todd Helton,heltoto01,2000,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.2009,0.1204,0.0941,0.33,0.417,0.717,0.335,138842594
Gap-King,Todd Helton,heltoto01,2000,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.2106,0.1119,0.0951,0.338,0.418,0.728,0.352,343207784
Gap-King,Todd Helton,heltoto01,2000,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.2088,0.1296,0.0941,0.323,0.419,0.713,0.33,2075921377
Gap-King,Todd Helton,heltoto01,2000,Control,Dennis Eckersley,eckerde01,1985,10000,0.1721,0.0511,0.1196,0.398,0.436,0.869,0.393,336284489
Gap-King,Todd Helton,heltoto01,2000,Control,Bret Saberhagen,saberbr01,1994,10000,0.182,0.0505,0.1146,0.376,0.414,0.83,0.371,3837623468
Gap-King,Todd Helton,heltoto01,2000,K-Kings,Curt Schilling,schilcu01,1997,10000,0.196,0.0845,0.098,0.349,0.411,0.746,0.357,3125209848
Gap-King,Todd Helton,heltoto01,2000,K-Kings,Pedro Martinez,martipe02,1999,10000,0.209,0.0711,0.0923,0.314,0.37,0.677,0.318,3164964195
Gap-King,Todd Helton,heltoto01,2000,K-Kings,Randy Johnson,johnsra05,2001,10000,0.2103,0.0937,0.0967,0.332,0.401,0.717,0.34,2577092018
Gap-King,Todd Helton,heltoto01,2000,Control,Jon Lieber,liebejo01,2004,10000,0.1346,0.0559,0.1239,0.416,0.455,0.909,0.392,2229000020
Gap-King,Todd Helton,heltoto01,2000,Control,Carlos Silva,silvaca01,2005,10000,0.1076,0.0504,0.1355,0.433,0.468,0.964,0.39,3984163635
Gap-King,Todd Helton,heltoto01,2000,Control,Cliff Lee,leecl02,2010,10000,0.1657,0.0552,0.1141,0.383,0.423,0.833,0.372,3500681670
Gap-King,Todd Helton,heltoto01,2000,Control,Phil Hughes,hugheph01,2014,10000,0.1616,0.052,0.1207,0.396,0.434,0.875,0.382,3632500479
Gap-King,Todd Helton,heltoto01,2000,K-Kings,Gerrit Cole,colege01,2019,10000,0.1925,0.0871,0.1009,0.353,0.416,0.764,0.358,3415687251
Gap-King,Todd Helton,heltoto01,2000,Control,George Kirby,kirbyge01,2023,10000,0.155,0.0555,0.1194,0.401,0.44,0.884,0.387,1145900102
Moonshot,Barry Bonds,bondsba01,2001,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2615,0.1265,0.0332,0.225,0.33,0.375,0.283,474698927
Moonshot,Barry Bonds,bondsba01,2001,Control,Bill Burns,burnsbi01,1908,10000,0.1949,0.1,0.0575,0.294,0.371,0.542,0.32,4101671934
Moonshot,Barry Bonds,bondsba01,2001,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2518,0.1143,0.0332,0.19,0.29,0.323,0.225,42792537
Moonshot,Barry Bonds,bondsba01,2001,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.2037,0.1489,0.0517,0.28,0.396,0.512,0.313,2505341134
Moonshot,Barry Bonds,bondsba01,2001,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.2272,0.1605,0.0401,0.215,0.351,0.388,0.246,1581753690
Moonshot,Barry Bonds,bondsba01,2001,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.2212,0.1558,0.0458,0.264,0.388,0.477,0.307,2672352458
Moonshot,Barry Bonds,bondsba01,2001,Control,Babe Adams,adamsba01,1920,10000,0.2229,0.0848,0.0461,0.269,0.338,0.465,0.31,3399553680
Moonshot,Barry Bonds,bondsba01,2001,Control,Harry Salmon,salmoha01,1929,10000,0.2644,0.0868,0.0331,0.229,0.304,0.374,0.287,1405578231
Moonshot,Barry Bonds,bondsba01,2001,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2539,0.1593,0.0354,0.23,0.362,0.395,0.288,3922084851
Moonshot,Barry Bonds,bondsba01,2001,Control,Red Lucas,lucasre01,1933,10000,0.1746,0.0807,0.0756,0.33,0.392,0.638,0.34,3212722991
Moonshot,Barry Bonds,bondsba01,2001,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.2616,0.1636,0.0261,0.194,0.335,0.315,0.249,2924872819
Moonshot,Barry Bonds,bondsba01,2001,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.2544,0.1513,0.034,0.232,0.357,0.39,0.292,245638983
Moonshot,Barry Bonds,bondsba01,2001,K-Kings,Bob Feller,fellebo01,1946,10000,0.2648,0.1425,0.0319,0.2,0.322,0.339,0.25,44474733
Moonshot,Barry Bonds,bondsba01,2001,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.2285,0.1654,0.0372,0.239,0.375,0.411,0.287,2645822951
Moonshot,Barry Bonds,bondsba01,2001,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.2354,0.1606,0.037,0.195,0.335,0.351,0.223,2781284384
Moonshot,Barry Bonds,bondsba01,2001,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.2362,0.1515,0.0351,0.232,0.358,0.391,0.281,3387025891
Moonshot,Barry Bonds,bondsba01,2001,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.2447,0.1165,0.0391,0.239,0.336,0.409,0.288,3207015540
Moonshot,Barry Bonds,bondsba01,2001,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.2492,0.1456,0.032,0.193,0.321,0.33,0.232,400037939
Moonshot,Barry Bonds,bondsba01,2001,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.2575,0.1431,0.0321,0.207,0.33,0.348,0.257,3641065096
Moonshot,Barry Bonds,bondsba01,2001,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.2582,0.1609,0.0332,0.196,0.334,0.338,0.24,3495768478
Moonshot,Barry Bonds,bondsba01,2001,Control,Dennis Eckersley,eckerde01,1985,10000,0.2183,0.0833,0.0494,0.261,0.33,0.471,0.293,3413411158
Moonshot,Barry Bonds,bondsba01,2001,Control,Bret Saberhagen,saberbr01,1994,10000,0.2228,0.0881,0.0475,0.251,0.324,0.443,0.283,491804373
Moonshot,Barry Bonds,bondsba01,2001,K-Kings,Curt Schilling,schilcu01,1997,10000,0.2389,0.1081,0.0352,0.238,0.328,0.394,0.287,1813554665
Moonshot,Barry Bonds,bondsba01,2001,K-Kings,Pedro Martinez,martipe02,1999,10000,0.2596,0.0995,0.0289,0.182,0.271,0.3,0.221,2851380365
Moonshot,Barry Bonds,bondsba01,2001,K-Kings,Randy Johnson,johnsra05,2001,10000,0.2619,0.1225,0.0329,0.206,0.312,0.346,0.255,114189602
Moonshot,Barry Bonds,bondsba01,2001,Control,Jon Lieber,liebejo01,2004,10000,0.1842,0.0914,0.0683,0.305,0.375,0.587,0.318,1609102734
Moonshot,Barry Bonds,bondsba01,2001,Control,Carlos Silva,silvaca01,2005,10000,0.1595,0.089,0.079,0.337,0.403,0.664,0.339,2308157792
Moonshot,Barry Bonds,bondsba01,2001,Control,Cliff Lee,leecl02,2010,10000,0.2188,0.0809,0.0475,0.271,0.339,0.475,0.309,803109029
Moonshot,Barry Bonds,bondsba01,2001,Control,Phil Hughes,hugheph01,2014,10000,0.2096,0.0843,0.0515,0.266,0.336,0.48,0.294,230825097
Moonshot,Barry Bonds,bondsba01,2001,K-Kings,Gerrit Cole,colege01,2019,10000,0.2416,0.1202,0.037,0.244,0.342,0.41,0.296,2607363831
Moonshot,Barry Bonds,bondsba01,2001,Control,George Kirby,kirbyge01,2023,10000,0.2058,0.0848,0.0558,0.29,0.357,0.528,0.321,683167751
Moonshot,Giancarlo Stanton,stantmi03,2017,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2715,0.1004,0.0364,0.227,0.312,0.388,0.284,3378840501
Moonshot,Giancarlo Stanton,stantmi03,2017,Control,Bill Burns,burnsbi01,1908,10000,0.2098,0.0657,0.0751,0.316,0.368,0.617,0.34,4113816370
Moonshot,Giancarlo Stanton,stantmi03,2017,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2567,0.087,0.041,0.201,0.279,0.359,0.233,2081661550
Moonshot,Giancarlo Stanton,stantmi03,2017,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.2137,0.1227,0.0674,0.294,0.387,0.581,0.32,1459077299
Moonshot,Giancarlo Stanton,stantmi03,2017,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.2334,0.124,0.0518,0.228,0.332,0.436,0.251,150291028
Moonshot,Giancarlo Stanton,stantmi03,2017,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.2349,0.1187,0.0503,0.27,0.365,0.493,0.316,551539205
Moonshot,Giancarlo Stanton,stantmi03,2017,Control,Babe Adams,adamsba01,1920,10000,0.2287,0.0561,0.0607,0.279,0.327,0.519,0.309,2088172530
Moonshot,Giancarlo Stanton,stantmi03,2017,Control,Harry Salmon,salmoha01,1929,10000,0.2779,0.0512,0.035,0.228,0.275,0.374,0.286,2410532344
Moonshot,Giancarlo Stanton,stantmi03,2017,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2553,0.1295,0.0445,0.248,0.355,0.441,0.301,3239592483
Moonshot,Giancarlo Stanton,stantmi03,2017,Control,Red Lucas,lucasre01,1933,10000,0.1843,0.0479,0.0867,0.337,0.375,0.679,0.344,1765326477
Moonshot,Giancarlo Stanton,stantmi03,2017,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.2738,0.1278,0.0333,0.217,0.328,0.366,0.277,3238303662
Moonshot,Giancarlo Stanton,stantmi03,2017,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.2582,0.1159,0.0421,0.243,0.339,0.425,0.297,2399330061
